时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,营销场景,广告类型,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
2026-04-18,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,4.53,40,1,2.5%,4.53,113.25,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-18,直播间搜索-抗不对-AGXI-系统-26.4.16,4398003464,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,65.07,198,15,7.58%,4.34,328.64,4,16.27,1.66,0,3,21.69,0,3,21.69,3,21.69,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,3,0,0.0
2026-04-18,直播间搜索-年轻怎-AGXI-系统-26.4.16,4398003465,直播间搜索-合集-AGXI-系统-26.4.16,186593683,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.36,17,1,5.88%,0.36,21.18,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-19,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,2.23,16,1,6.25%,2.23,139.38,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-19,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,3,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-19,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,27.74,78,4,5.13%,6.94,355.64,2,13.87,0.62,0,2,13.87,0,1,27.74,2,13.87,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-04-19,直播间搜索-抗不对-AGXI-系统-26.4.16,4398003464,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,92.28,294,22,7.48%,4.19,313.88,4,23.07,1.62,0,2,46.14,0,1,92.28,1,92.28,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-19,直播间搜索-年轻怎-AGXI-系统-26.4.16,4398003465,直播间搜索-合集-AGXI-系统-26.4.16,186593683,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,20.45,38,3,7.89%,6.82,538.16,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-20,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,18,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-20,直播间搜索-抗不对-AGXI-系统-26.4.16,4398003464,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,5.17,53,2,3.77%,2.59,97.55,2,2.59,0.45,0,2,2.59,0,1,5.17,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-20,直播间搜索-年轻怎-AGXI-系统-26.4.16,4398003465,直播间搜索-合集-AGXI-系统-26.4.16,186593683,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,19,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-21,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-21,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,1.25,9,1,11.11%,1.25,138.89,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-21,直播间搜索-抗不对-AGXI-系统-26.4.16,4398003464,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,13,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-21,直播间搜索-年轻怎-AGXI-系统-26.4.16,4398003465,直播间搜索-合集-AGXI-系统-26.4.16,186593683,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,17.98,13,2,15.38%,8.99,1383.08,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-22,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,7,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-22,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,9.48,2,1,50.0%,9.48,4740.0,1,9.48,0.07,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-22,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,7.52,22,1,4.55%,7.52,341.82,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-22,直播间搜索-抗不对-AGXI-系统-26.4.16,4398003464,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,4.37,20,3,15.0%,1.46,218.5,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-22,直播间搜索-年轻怎-AGXI-系统-26.4.16,4398003465,直播间搜索-合集-AGXI-系统-26.4.16,186593683,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,12.36,14,3,21.43%,4.12,882.86,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-23,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,8,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-23,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,3,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-23,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,13.19,40,3,7.5%,4.4,329.75,1,13.19,0.12,0,1,13.19,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-24,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,7,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-24,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,3,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-24,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,22.20,73,7,9.59%,3.17,304.11,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-25,直播间搜索-封面-AGXI-系统-26.4.16,4398003460,直播间搜索-合集-AGXI-系统-26.4.16,186593683,,-,-,-,,直播推广x日常销售,搜索,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-25,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,12,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-25,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,4,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-25,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,53.83,115,8,6.96%,6.73,468.09,2,26.92,0.93,0,2,26.92,0,2,26.92,1,53.83,1,53.83,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-26,直播间搜索-步把糖-AGXI-系统-26.4.16,4398003461,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69dc96f1000000002301f332,https://www.xiaohongshu.com/explore/69dc96f1000000002301f332?xsec_token=WBz-2CH5JJmVrzwyTbpoJr1ZdN2I45LHFBlRp6lPWjtCY=&xsec_source=pc_wind_export,抗老第一步！把糖化脸养回透亮少女肌,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,10,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,直播间搜索-看小韩-AGXI-系统-26.4.16,4398003462,直播间搜索-合集-AGXI-系统-26.4.16,186593683,69d70c74000000001a02cdfd,https://www.xiaohongshu.com/explore/69d70c74000000001a02cdfd?xsec_token=WB9h-nZywv5F5ExEN_uAgu5-vz8lXOmgQqMktdfZA5Vjk=&xsec_source=pc_wind_export,变美还得看小韩！韩女水光肌秘密大拆解！,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,0.00,3,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,21.33,97,4,4.12%,5.33,219.9,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-27,直播间搜索-天打卡-AGXI-系统-26.4.16,4398003463,直播间搜索-合集-AGXI-系统-26.4.16,186593683,695b208f0000000022022aae,https://www.xiaohongshu.com/explore/695b208f0000000022022aae?xsec_token=WBmALfhR_QVNq3k-dN7tJypzJ6JIDQ1itDaUl-NeIHJ4M=&xsec_source=pc_wind_export,28天打卡！骨相抗糖终于悟了❗️,晓姿 AGXI抗糖饮25ml×30支×3盒 三相抗糖 骨肉皮分层抗糖抗衰,67f62ea104afe30001b8d8ed,直播推广x日常销售,搜索,6.65,40,3,7.5%,2.22,166.25,1,6.65,0.97,0,1,6.65,0,1,6.65,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
